"gene_name","module","color","kME_blue","kME_turquoise","kME_grey","kME_yellow","kME_brown","kME_green"
"DDX42","grey","grey",-0.0572666776203085,0.105876526612763,0.00590363266158892,0.0948708724941899,0.022355634018784,0.025739185008302
"FTSJ3","grey","grey",-0.00478825678801845,0.049659142756837,0.0357579724789447,0.0272662469569628,-0.00394504173460397,0.00264938790390437
"PSMC5","turquoise","turquoise",-0.148656776968525,0.222761869364227,-0.0120320947152495,0.0659517064533301,-0.0228082057109915,0.0689415339586683
"SMARCD2","grey","grey",0.0961085535953685,-0.0499102525830605,0.0424043931423328,-0.0203439373590604,0.0412750720161672,0.000409549987505307
"ERN1","grey","grey",0.177167029945412,-0.0968729784120043,0.0935018653176531,-0.00603638360243699,0.0771917852190563,-0.00578223880985862
"SNHG25","grey","grey",0.105019063081787,-0.055587251852177,0.0774626213549896,-0.0350666505320137,0.0865474970540346,0.00139301859580543
"TEX2","grey","grey",0.0373650525972582,0.0342949530134459,0.0422942985743933,0.0387936575567471,0.0243971024808764,0.00861665842146663
"PECAM1","grey","grey",0.0491198704486467,-0.0590339294395677,0.103726323221092,-0.0574774010016655,0.0797041733502614,0.0141639663970067
"POLG2","grey","grey",0.141732499140033,-0.0827583227567145,0.0830600532349192,-0.0359729458785802,0.125890493096605,0.000994877168367615
"DDX5","grey","grey",-0.00224494141176383,0.0690022862869539,0.102685263809024,0.0293165664725981,0.103943238257227,0.0803423892278472
"CEP95","blue","blue",0.304004098487034,-0.225251537999702,0.137071120213139,-0.0804296507836137,0.139023760343821,-0.0122198481607011
"SMURF2","blue","blue",0.312317879692694,-0.201482446634559,0.165381854644623,-0.0976580276195646,0.112450277038591,0.0202971362228492
"LRRC37A3","blue","blue",0.500056781139465,-0.329458609862345,0.225295671077965,-0.157070748817786,0.132739308288729,0.00979680654982408
"GNA13","grey","grey",0.113939879542084,-0.0597409836859621,0.0797777224065779,-0.0101409695260123,0.0603605178240861,0.030537186634193
"RGS9","grey","grey",0.0204489152818745,0.0530597370845952,0.0168541402929297,0.0711956541821886,-0.023399559648979,-0.0197491463634992
"CEP112","blue","blue",0.362222870089255,-0.239055638527966,0.141241332573219,-0.09434337919531,0.0611709457027761,-0.0160142824360482
"PRKCA","blue","blue",0.332452606607227,-0.166926692413827,0.165596941799802,-0.0137936043227405,0.132274845583733,0.00871452137142928
"PRKCA-AS1","grey","grey",0.153059234689304,-0.086534026792518,0.108133295338413,-0.0415650551337789,0.0632104428257157,0.0278986177223841
"CACNG4","grey","grey",0.166808228248382,-0.074369699656292,0.0809098273964848,0.00189010388008992,0.0272369802355799,-0.0054379388447066
"HELZ","grey","grey",0.197087843742239,-0.0891616399174713,0.13872240445137,-0.00236345956985954,0.0561343700640458,0.00714107387852765
"PSMD12","turquoise","turquoise",-0.21374764806499,0.300831838802644,-0.00838823746013008,0.215123103289512,-0.0490229709634114,0.0246841305243152
"PITPNC1","brown","brown",0.234223142197177,-0.175116070397315,0.134500943552583,-0.0893140400186534,0.0846128140713104,3.1193937488602e-05
"NOL11","grey","grey",-0.022835147489693,0.0664502984403935,0.069375759353213,0.0513419683134607,0.00469199003961304,0.039815130322915
"BPTF","blue","blue",0.278813381570844,-0.144316378576309,0.141456116768135,-0.0434741083373467,0.148620330047373,0.06416342945619
"KPNA2","turquoise","turquoise",-0.142622470964989,0.208502534020836,0.0148755800459739,0.153476540064466,-0.0401597241069575,0.0154199853632582
"AC005332.7","grey","grey",0.0463126973198019,5.20317387952291e-05,0.0520067636187277,0.0157059043387116,0.0564264271885488,0.0166172450137894
"AC005332.5","grey","grey",0.0407284216265734,-0.01107621258638,0.0364125717085772,0.00432029251576435,0.0395306370415363,0.0506936573170508
"AMZ2","turquoise","turquoise",-0.0717291750604642,0.0993786089852884,0.0119530612036764,0.0690505021610465,-0.00308703258274673,0.0195088882518376
"ARSG","grey","grey",0.269669546795821,-0.149282743233143,0.143490043980157,-0.0439118646849104,0.065693781347871,0.00772826049661626
"WIPI1","grey","grey",0.0513847274175498,-0.0287925690425391,0.0707170366134758,-0.00552094595695831,0.0923646353648381,0.0454394549345384
"PRKAR1A","turquoise","turquoise",-0.382414485564156,0.489912556870962,-0.0719051991714175,0.319319271882581,-0.102544816444535,0.042634671431378
"ABCA8","brown","brown",0.0301287136212775,-0.0684940628287078,-0.0133133203432716,-0.0862771799354766,0.421772089866554,0.0505525638565204
"ABCA9","blue","blue",0.493351611617235,-0.350592086746119,0.199958197843654,-0.152701417382232,0.0396861409733052,0.00627866688907385
"ABCA6","blue","blue",0.420385042291499,-0.292731397550435,0.159942851483227,-0.150755486844511,0.116843819964439,0.00365326211783055
"ABCA10","blue","blue",0.477463597267297,-0.326253598792502,0.175378594637672,-0.132020239529741,0.0504429865907846,-0.0128131511329879
"ABCA5","grey","grey",0.244826130836988,-0.050233760013686,0.13334131013545,0.0445363858141263,0.00418831431106899,0.0261625645750389
"MAP2K6","grey","grey",0.16317496773765,-0.0664613339816649,0.0768936514694255,-0.00896855342763268,0.0421823311232048,0.00836135167305841
"KCNJ16","grey","grey",0.0265408474544441,-0.0370974183939449,0.000617139584897407,0.00209071656254615,-0.0052225901856662,-0.00533036557154339
"KCNJ2","grey","grey",0.0241948248856734,-0.0600015886554112,-0.0306544053763835,-0.0648826498966199,0.354872829519483,0.0565276524161253
"SOX9","brown","brown",-0.00225597889406616,0.00633929497446996,0.00113685545982488,0.00477096912009451,0.000484704204377187,-0.0280303575676627
"LINC00511","grey","grey",0.212268662723768,-0.135363972585049,0.0764000204244101,-0.08006648487539,0.131223719905595,-0.0328088084602402
"SLC39A11","brown","brown",0.225113674659069,-0.175480340412723,0.0862346138080403,-0.0855012374603588,0.30498714163154,0.0278577085209618
"COG1","grey","grey",0.00239437355319163,0.079624902255987,0.0263370499836501,0.055858727928333,-0.0160314418326127,-0.0144290842238936
"FAM104A","grey","grey",0.0399419125569492,0.0229657674764865,0.0690757954205399,0.0350732050480815,0.017001185986066,-0.00824581060648627
"C17orf80","grey","grey",-0.025806167328703,0.0609791639086414,0.00168643691599238,0.0635220035348131,-0.00580723046655838,0.00313061264505833
"CDC42EP4","grey","grey",0.0400172946780343,-0.0322035933528172,0.00635043204786791,-0.0282927244923231,0.052001162622792,0.0330939985673198
"SDK2","grey","grey",0.232216897121482,-0.163346137305181,0.0812783361245171,-0.0569698533756562,0.0496883399504661,-0.0216796159935044
"RPL38","turquoise","turquoise",-0.0983570905938709,0.129725645044635,-0.0160246802158709,0.0291500885097877,0.0267537460293744,0.0760662030038094
"TTYH2","brown","brown",0.0121137225056728,-0.0451312121111783,-0.0415731470625515,-0.0769703729877155,0.344814618605633,0.0366368779603183
"KIF19","brown","brown",-0.00149532166535651,-0.0165650392805396,-0.00937827876729938,-0.0191904529344301,0.217167312430055,0.0475410405914208
"GPRC5C","grey","grey",0.036875078200674,0.0069088233918893,0.0595725209238997,0.00741605526935979,0.0398008096608274,0.0401741177884151
"SLC9A3R1","grey","grey",0.00155150600251811,-0.00573166027508652,-0.0234671053357155,-0.00276415718676891,0.0478101314625273,0.0113946571759141
"NAT9","grey","grey",0.0294385819427006,0.0429818917130389,0.0600994759357504,0.0710884499311414,0.0153203195110985,0.0454273391032988
"TMEM104","grey","grey",0.110756707893129,-0.0848258914573717,0.0769473754712911,-0.0474642469125498,0.0547974094131908,0.0177614390726258
"GRIN2C","grey","grey",0.00818569328128216,-0.0221306360966543,-0.0150699269052779,-0.0146216567851911,0.0242339023597195,-0.0103544506544451
"HID1","turquoise","turquoise",-0.0777393619559659,0.160729060192842,-0.00404954426712429,0.132572790928113,-0.00408845572108496,0.00713603161780437
"CDR2L","grey","grey",0.0245362668819644,-0.0304587153841364,-0.0152188179648332,-0.0189415666581321,0.10467264371607,0.00816157688850765
"KCTD2","yellow","yellow",-0.126852571570268,0.225214548954915,0.00517257443512164,0.268802001835123,-0.0442989705757938,0.00715651410803943
"ATP5PD","turquoise","turquoise",-0.0982717037907297,0.177950253638319,-0.00213252272755714,0.068641105056565,-0.0445081704780678,0.0297692213240683
"NT5C","grey","grey",0.00714983995658302,0.0627348474777183,0.0401334579760538,0.000701278842416336,0.0596773315547427,0.0426681696590867
"JPT1","turquoise","turquoise",-0.157700162893106,0.286153881396219,0.0075308777227113,0.176824423547023,-0.0441339935682554,0.0301981780831527
"SUMO2","green","green",-0.0107323855798818,0.0349328910025732,0.0359962821142981,-0.00269716506662162,0.0274401034277909,0.0354401341480144
"NUP85","grey","grey",0.0823822003687716,-0.0553646726439812,0.0151815338101176,-0.0192033952493351,0.0477494012096906,0.00634827151973809
"GGA3","grey","grey",0.0133502746524452,0.0555803137271735,0.050175335146521,0.0685681691854429,0.00399642170682407,0.0150871489295989
"MRPS7","turquoise","turquoise",-0.0953414970357079,0.169137808125938,0.00533318160030983,0.106584200246288,0.0121474643199105,0.0537436360633548
"GRB2","grey","grey",-0.0617891131444074,0.178956936553321,0.0719005199616762,0.148415157329678,0.0082407749521181,0.0348090599218047
"AC011933.4","grey","grey",0.0872023283723947,-0.04835521969284,0.0867908348478312,-0.0432484988808566,0.0277639870355736,-0.00376125311903844
"TMEM94","grey","grey",0.133664763482866,-0.0733839717614117,0.068857976861132,-0.0392011378626458,0.0601050863551811,-0.00708560470960439
"CASKIN2","grey","grey",-0.00450230832582248,-0.0108907008159105,-0.00824793155871156,-0.0157243219690558,0.0403988139415421,-0.00472983379739542
"TSEN54","grey","grey",0.0856171587868022,-0.0432809303213575,0.0531759935553333,-0.0319571666680231,0.113040385292935,0.0158152678548938
"LLGL2","grey","grey",0.0636670222377173,-0.061162526723706,-0.0299048012133626,-0.06900189108452,0.227441507249533,0.0174614322278323
"MYO15B","grey","grey",0.0592376243198199,-0.0618310404258765,0.0491624922703249,-0.0714512894820762,0.221787884685329,0.0246944931039468
"RECQL5","grey","grey",0.0415107134662699,6.34126897808402e-05,0.031456432778203,0.0167389033647867,0.0345283779067375,-0.00387265790787349
"SAP30BP","turquoise","turquoise",-0.0156004986667811,0.105086957452934,0.0301060636466947,0.0486157864128382,0.0329858873915909,0.0284575528419206
"ITGB4","grey","grey",0.0643965198307427,-0.0503237196671909,0.0263832747658141,-0.0698917963783908,0.0942561318258266,-0.00112844413161903
"H3F3B","green","green",-0.0946743755565245,0.145737298923413,0.0376596893837075,0.0447554136932899,0.0811448971310622,0.243326980481104
"UNK","grey","grey",0.228836206949922,-0.158630828900902,0.063007697682582,-0.0469837072654135,0.0877110736776715,0.0448695873845833
"UNC13D","grey","grey",0.0498645187339329,-0.0591204097075183,0.0313311951715164,-0.0435825201015865,0.0619096407724291,-0.00472898237233507
"WBP2","turquoise","turquoise",-0.399708887338611,0.485019356727509,-0.0926434649474374,0.334084393502683,-0.113368523297028,0.0165224635887612
"TRIM47","grey","grey",-0.00759255916087534,0.0280549811007082,0.019210578288484,-0.000401950489767937,0.0674588595439039,0.01273315672402
"TRIM65","grey","grey",0.0871924261389619,-0.0502403511463909,0.0604521942340736,-0.00849830816273289,0.0791029804806178,0.00476593403364558
"FBF1","blue","blue",0.13415339040244,-0.0977945521633648,0.0550886781164674,-0.0486925895877416,0.0706238031791496,0.00477032554323937
"ACOX1","grey","grey",-0.0203772173136294,0.125585743021487,0.0364451940751726,0.101929075723579,-0.0133266552942913,-0.0174346810784801
"SRP68","turquoise","turquoise",-0.10319163977082,0.193863175592633,0.0302840134656705,0.105930445814513,-0.0306635604306389,0.0442191336753882
"EXOC7","grey","grey",0.030018457188017,0.0748642739780006,0.0416551023556032,0.0887554420422058,-0.00448109603161612,0.00688080352924526
"RNF157","grey","grey",0.208453050533406,-0.0645170111958664,0.116536156986695,0.0248439974596745,0.0303160987438837,0.0352993363491765
"UBALD2","grey","grey",-0.0333254294941627,0.0604913959556964,0.0191241889501043,0.0498319180096144,0.0205611697460098,0.0117275485206147
"QRICH2","grey","grey",0.259964737947488,-0.180031336325316,0.0901117550200189,-0.0737857685981312,0.0602188927503512,0.0145073726403373
"PRPSAP1","turquoise","turquoise",0.00506376179676747,0.0898168524122955,0.0555715779495222,0.0568427547618852,0.0017878750727537,0.0278949445073455
"UBE2O","grey","grey",0.0332376714644812,0.105371213919778,0.067668835427791,0.138358303560651,-0.00289508558083643,0.032757062505988
"RHBDF2","brown","brown",0.0376058981710699,-0.0542836178568878,0.154708997613887,-0.0618128615065525,0.0455823557533812,-0.000282936362244825
"PRCD","grey","grey",0.0277293861401757,-0.0584626358950035,0.00482658758484796,-0.0637064096604201,0.0934779382507133,0.00725127214412981
"MXRA7","turquoise","turquoise",-0.131112816470589,0.222458929959772,-0.00125283619644305,0.125337714021134,-0.0415992900546107,0.0366926407940514
"JMJD6","grey","grey",0.0320155044598267,0.0154364976342686,0.0659597149540949,0.00699297513894032,0.0340365170725717,0.0246223127496718
"METTL23","blue","blue",0.130631648931141,-0.0979267321614271,0.0316605899353192,-0.0384241900142904,0.0349089600445453,0.0242864295265003
"SRSF2","turquoise","turquoise",-0.108859555748755,0.187596914294094,0.03071938184304,0.107997133122989,-3.08766014834523e-05,0.0423952538884767
"MFSD11","grey","grey",0.214411342570159,-0.100996879985539,0.126931342906077,-0.0300142238802759,0.0416717188077553,0.0189747114691619
"SEC14L1","grey","grey",0.154086269844585,-0.109248219096027,0.143902463341519,-0.0256304782838381,0.11217110816374,-0.00238945924963834
"SEPT9","grey","grey",0.000256102857319364,0.0765754607380752,0.0504923487253154,0.0758905523254063,-0.00445012066716937,-0.0160622510736958
"TNRC6C","blue","blue",0.406610021165968,-0.259667588576183,0.171941589726436,-0.101340002062637,0.2198113317495,0.0242854115257241
"TMC6","brown","brown",0.0204916265040385,-0.0348831147021863,0.0209876747721498,-0.048871744605458,0.251783743305889,0.0407574982022285
"TMC8","grey","grey",0.0280879611554859,-0.0162257280338705,0.135952673680825,-0.0163592732927574,0.0989903688180023,0.0359466813105858
"SYNGR2","brown","brown",-0.013008221202883,-0.0252716269901467,-0.00519726228955315,-0.0445881120545606,0.14509474506513,0.0180231937144862
"AFMID","grey","grey",0.0508589499507301,-0.0416857795339909,0.0518713996429744,-0.0348752526783699,0.167466221352864,0.0397530738561527
"TMEM235","grey","grey",0.0545898778403412,-0.0209387100134291,0.0344605931243244,-0.0392634291020951,0.309228484404694,0.0465688162100138
"PGS1","grey","grey",0.0258661791181681,0.0553584214386714,0.0276227527167734,0.0490578327732595,0.0130935893510802,0.0166701389681025
"DNAH17","grey","grey",0.0656348796795596,-0.0554582823286533,0.0314887564370181,-0.054622356103942,0.236017181539333,0.0276831316914042
"CYTH1","grey","grey",0.155141032785615,-0.0718939598905999,0.135140579225834,-0.0148155947062387,0.106171883086496,0.0275427744620277
"USP36","grey","grey",0.214596993029939,-0.154957632608188,0.0891901839914269,-0.0802653814938629,0.0686462883400157,0.00396160452619099
"TIMP2","turquoise","turquoise",-0.139276637812692,0.236516778274383,-0.0163394161993884,0.0903431749904954,0.012914996567682,0.0153803964933605
"LGALS3BP","turquoise","turquoise",-0.222405479294822,0.312708921584637,-0.0610072767780643,0.171151916621596,0.0157581368572837,0.000816482777614902
"CANT1","grey","grey",-0.0580268891468403,0.110614026371134,0.00248806658497514,0.110040506464754,0.00298914554251865,0.0213875417626081
"ENGASE","grey","grey",0.0146805203363675,0.0191765372445833,0.042348895966309,0.0073777244237957,0.0132284023183029,-0.00940978268204116
"CBX4","grey","grey",-0.0688982449832,0.147386384727772,0.0203925310925818,0.110174755554082,0.00487055489623818,0.0316254047983231
"TBC1D16","grey","grey",0.182394426586395,-0.127309875477038,0.157659992443888,-0.035282514700303,0.047393649152576,0.00991642908558574
"CCDC40","grey","grey",0.160324836462368,-0.097493902454943,0.110363501227437,-0.0334028214017044,0.0419669849494643,0.0105092338127999
"GAA","grey","grey",0.0197859105986232,0.0325253274862611,0.0947036177619294,0.0593407771722992,0.0340032516233112,0.0494509754006727
"EIF4A3","grey","grey",-0.0566714073772619,0.0936180814693407,0.0249825541562757,0.0636989379791549,-0.00618960182652869,0.0180751134160883
"SLC26A11","turquoise","turquoise",-0.000485863621288991,0.0735769442643378,-0.00614753649672572,0.0530311613629075,0.0123582745117175,-0.0317477931328526
"RNF213","brown","brown",0.114170462442039,-0.0284816193436429,0.124954482192061,-0.0220575909728125,0.112030050672661,0.0085414110804463
"AC124319.2","grey","grey",0.364340223087649,-0.250680988590325,0.177502654765346,-0.113061330437249,0.0511292808588103,0.00981886200808797
"ENDOV","grey","grey",0.0871921517309851,-0.0371286186406884,0.067459740804342,-0.0215699094102342,0.0204784410781149,0.0104646064723672
"RPTOR","blue","blue",0.307686552895379,-0.167155957922955,0.167045523913354,-0.0509709685428589,0.129046648170647,0.0340695585016243
"CHMP6","grey","grey",0.00807537018330705,0.0424824621774832,0.0228578991179241,0.0439431658547353,0.0640274863370518,0.0472261689804416
"BAIAP2","grey","grey",0.0668511027911222,0.00300987406708558,0.0276368403144572,0.0497377396952963,0.0264943985792942,0.0210176151558292
"AATK","grey","grey",0.021035676599059,0.0797793071954195,0.014271772569372,0.117923797092794,0.120907231953007,0.0325852405865257
"TEPSIN","grey","grey",0.0307313113552515,-0.00462649612422012,0.0480894681217699,0.00856526278295708,0.0333514301707827,-0.0173602718164519
"NDUFAF8","grey","grey",-0.0276302710069603,0.0786372717857565,0.0322328092615887,0.0287455610322195,-0.0104080491480206,0.0314882918759975
"SLC38A10","turquoise","turquoise",-0.00762415448736348,0.071454134229839,0.031543527450216,0.0558456034746544,0.0147417518445228,0.0430377163359519
"AC110285.1","brown","brown",0.0652153147034832,-0.0705021466719788,-0.0144315974753398,-0.0725733403478022,0.368739926960898,0.0336292289656513
"AC110285.2","grey","grey",0.0111176468286442,-0.00839174585902172,0.0469947424323738,-0.0208146100081607,0.0756978890023223,0.0138221572208779
"BAHCC1","grey","grey",0.160900790687931,-0.0996039050934589,0.0750425281194541,-0.0220534043779458,0.0484508040510072,-0.0114252674978445
"ACTG1","turquoise","turquoise",-0.650310902966167,0.666500676333564,-0.164616636024709,0.386804799960188,-0.153535764981762,0.0488568891164053
"NPLOC4","grey","grey",0.247301778211943,-0.0976431878938918,0.1295895879486,0.0122314129809037,0.0494905738501995,0.0182509399965362
"OXLD1","turquoise","turquoise",-0.0513134369564052,0.117286048277549,0.0415903694924165,0.0730689586501168,-0.0178031739110828,0.0280945384327001
"CCDC137","turquoise","turquoise",-0.0391130134980828,0.0771824739855208,0.00143626216263133,0.0277494028288614,0.00321361366103562,0.0591247008553999
"ARL16","grey","grey",-0.0260667772448952,0.0646980775663927,0.0146817491023687,0.0491597558859377,0.00630035008455804,0.0130502131544356
"HGS","grey","grey",-0.0854809651265188,0.17063618061219,0.0580124093615588,0.152492644784802,-0.0182902616253814,0.0174470929614139
"MCRIP1","turquoise","turquoise",-0.129395277009778,0.222439349961227,0.0124467052937301,0.113721942792968,-0.0147553948461392,0.0844181258952797
"P4HB","turquoise","turquoise",-0.125298752097228,0.208191619121234,0.00506543346709276,0.189103090593654,-0.00614968604232786,-0.00951550427039799
"ARHGDIA","turquoise","turquoise",-0.250415444468403,0.35776330314504,-0.0375564699265114,0.273375377582538,-0.0609331276969428,0.0269278641751693
"ANAPC11","turquoise","turquoise",-0.0710043511226337,0.1401849855613,0.0232442070931025,0.0473456198976179,0.00470236681918051,0.0393647191300318
"PCYT2","turquoise","turquoise",-0.127068132796859,0.199012598324087,-0.0040414961445449,0.135654805647958,-0.0117337928878201,0.0277868948563972
"SIRT7","grey","grey",0.161847043096658,-0.0943222307653533,0.0833066363982535,-0.061954228759769,0.0346308186101718,0.0179946487856757
"MAFG","grey","grey",-0.0205590828364347,0.0934711849476938,0.062148880953433,0.0965711474268291,-0.0213407509909166,0.0189481194639736
"ASPSCR1","grey","grey",0.0667594092575814,0.0205852430526526,0.0535595636977712,0.0359206911323224,0.00245415462909193,-0.0113033575645121
"CENPX","grey","grey",-0.0546502446927222,0.129233376776497,0.0223077196644018,0.0681717340679588,-0.00653065937182153,0.0149860347128883
"DCXR","turquoise","turquoise",-0.0957902420431719,0.136090004246779,-0.00101527764070687,0.0388997799762486,-0.00690769301088822,0.0160988007344548
"RFNG","grey","grey",0.115268329383162,-0.0358472607071433,0.0757274643683859,0.027806555463524,0.0329127014103004,0.00886019959158205
"GPS1","turquoise","turquoise",-0.192252123282834,0.3048580418808,-0.045616387014369,0.201946854684741,-0.0450870300892251,0.0258367362040539
"DUS1L","turquoise","turquoise",-0.0123793151778053,0.0628010290714635,0.0239406372338357,0.0472520531139928,0.00221184834443151,0.0248279516163814
"FASN","turquoise","turquoise",-0.105512382842469,0.207477144159488,-0.00166626505792875,0.15837943209056,0.0039034618473873,0.013747611170856
"CCDC57","blue","blue",0.367551591582538,-0.252983101480893,0.141586678152074,-0.0816828633350552,0.0646681046017998,-0.00841580714854139
"SLC16A3","grey","grey",-0.00203600415617991,0.0421091748159804,0.08996100884888,0.0231850098142923,-0.00370962186070697,-0.0185783329600866
"CSNK1D","grey","grey",-0.0558403090182881,0.126900168884658,0.0360577543027985,0.142146375220009,-0.0285205875156074,0.0202174686315054
"OGFOD3","grey","grey",0.0281756690081042,0.0551335938227532,0.0555363316871736,0.0483324361412849,0.0702718074912425,0.0452236496358494
"HEXDC","grey","grey",0.0664200907183989,-0.0196587473520562,0.0499639533724216,-0.0282490232620363,0.111264856822299,0.0375717319024136
"CYBC1","turquoise","turquoise",0.0252614019106225,0.0307780747383167,0.0530366582852947,-1.17392819291519e-05,0.0293221260255769,-0.0133576682969497
"NARF","grey","grey",0.0533980964154054,0.0375325500757334,0.0616084680224041,0.0256853785859125,0.0294011096344319,0.0436932927473888
"FOXK2","grey","grey",0.249252703947129,-0.107117594090602,0.12965216706246,-0.0174384275841631,0.0939815556608153,0.0229639859639812
"WDR45B","grey","grey",0.0265155284130734,0.0574230618068086,0.0634546018033664,0.0589014875310444,0.00775537252148415,-0.016898405770292
"RAB40B","grey","grey",0.0792529648384873,-0.0660445641585787,-0.00518759432310147,-0.0551919233007753,0.297581904722855,0.0132214939723461
"FN3KRP","grey","grey",-0.0559755214467935,0.10201582476826,0.00429049359040421,0.0721615314331922,-0.00186951919893496,-0.0103122553879548
"FN3K","grey","grey",0.0536211901167619,0.0287448468307266,0.0538566137698568,0.0397355250462779,0.0261826091973495,0.0190190691960169
"TBCD","grey","grey",0.142868921703639,0.0032002485156924,0.102130281618482,0.0200431359941253,0.071982422070505,0.0534420583945866
"B3GNTL1","grey","grey",0.0974980012970606,-0.0375982417490134,0.0660360174493431,-0.0138156723711061,0.0434186565880553,0.00033507713895283
"USP14","turquoise","turquoise",-0.14254667951811,0.24926287282477,0.0426827382345263,0.196723972842779,-0.0437989847780017,0.000453035428030403
"THOC1","blue","blue",0.254301995781926,-0.150126391043996,0.127540993834157,-0.0837433588559512,0.139787211597346,0.0177140140910634
"COLEC12","grey","grey",0.0504512347345674,-0.0564268970157027,0.0419999876927131,-0.0402794720883589,0.0516446910600658,0.00583629939410502
"ENOSF1","brown","brown",0.191243778514041,-0.152280825425288,0.0634112587410547,-0.109688073172942,0.234530040004571,0.0130337463523787
"YES1","grey","grey",0.0597615192471039,-0.0264391272684294,0.0232868200994324,-0.0106893491721205,0.0604638122871494,0.00581577695209874
"METTL4","grey","grey",0.114543615911814,-0.0435864679409699,0.0586659174075446,-0.0201032855167924,0.0260884821885709,0.0203664891416281
"SMCHD1","grey","grey",0.216404427763268,-0.116065776618786,0.133485003993699,-0.0619585341780349,0.130390150745081,0.0321191024813572
"AP001011.1","blue","blue",0.114706774483104,-0.0864980127961537,0.0305679544014988,-0.0552248004591761,0.118205170304468,0.0233305008474813
"LPIN2","turquoise","turquoise",-0.0733454231474665,0.169874904568143,0.0360626790613831,0.11179758716631,-0.0282612738248038,0.0377571081560639
"MYOM1","grey","grey",0.14811249827548,-0.0330561092731746,0.0666100570251109,0.00760819459295768,0.00947772785141679,0.00581991414141003
"MYL12A","grey","grey",-0.0152862197278498,0.0229852445562012,0.0284981869793285,0.00770845366108305,0.0120121708140606,-0.0144499892541018
"MYL12B","turquoise","turquoise",-0.298058897119984,0.431726417622465,-0.0304461693066635,0.236158890310901,-0.0627361871444085,0.0427228960933675
"TGIF1","grey","grey",0.0263292201875087,-0.0143529287116954,0.0354773622731032,-0.0134441697434589,0.00692114270667354,-0.0124937936600875
"DLGAP1","blue","blue",0.584844666042642,-0.387495093422798,0.204388003812869,-0.170331648627581,0.0738186545989242,-0.0118819230267479
"LINC00667","grey","grey",0.0660426195535566,-0.0221597782970356,0.0477631507971751,-0.0285821882942716,0.103016704611384,0.034213147055793
"EPB41L3","turquoise","turquoise",-0.103522668152106,0.28734472584928,0.0197353311614356,0.205474283778502,-0.0672008687217615,0.00279950077334195
"L3MBTL4","blue","blue",0.479611319730685,-0.310129210976538,0.218291999503109,-0.120325341637971,0.157942413811025,0.035596150847613
"AP001021.2","grey","grey",0.135459454699492,-0.0871735268363481,0.0969539987098211,-0.0649283990205093,0.0682104844320914,0.0138722417199759
"LAMA1","blue","blue",0.209804119296734,-0.175153145281703,0.0619495592622237,-0.102151224850082,0.00152958257610094,-0.0427855611479006
"PTPRM","blue","blue",0.252555672805139,-0.102551030597258,0.159912809150237,-0.0123874531373981,0.115241674455316,0.0138405542941437
"RAB12","grey","grey",0.13881634225294,-0.0439789826081844,0.122907743333256,0.00225296364639646,0.0270557062220027,0.0330226522913631
"MTCL1","blue","blue",0.389297796050613,-0.220073447639844,0.161622205948577,-0.0473360032764844,0.013814574904697,0.0328477765358085
"NDUFV2","turquoise","turquoise",-0.100503043280069,0.22841407986558,0.0322948818950983,0.100817204836139,-0.0155492153847691,0.0334253578486199
"NDUFV2-AS1","grey","grey",0.0421839785549629,0.0212270919066844,0.0663591999639487,0.038887850850544,0.0297303429898354,0.0173555853753799
"ANKRD12","grey","grey",0.175313011114992,-0.00628528440527553,0.133761131598521,0.0484047682697639,0.0872211934933985,0.037876310394909
"TWSG1","grey","grey",0.198725495269258,-0.131435293179487,0.0853695727054598,-0.0539683939291041,0.0605748429215533,0.0342316453638615
"RALBP1","turquoise","turquoise",-0.0670194795401256,0.182495456176899,0.0364818079977969,0.0936566489604467,-0.00208082622070592,0.0308561230488803
"PPP4R1","blue","blue",0.2850357397597,-0.19318696374231,0.134465942933387,-0.113051266784291,0.16542894087446,0.0313869047098959
"RAB31","grey","grey",0.0413900386992876,-0.0349446119818007,0.125648065338898,0.0013278214251905,0.0706152055455914,0.0235126023859522
"VAPA","turquoise","turquoise",-0.206417320968603,0.301405751447612,-0.0193155560626259,0.215166584433639,-0.0100397267338417,0.0632272699360722
"APCDD1","grey","grey",0.0161319748235942,-0.039232107880171,0.0389442976645261,-0.0346765436663931,0.0588497550387184,0.0188968163646162
"NAPG","turquoise","turquoise",-0.125067529873825,0.25905363059004,0.00295420299246028,0.170923303305555,-0.0361295075013061,0.0234942514276201
"PIEZO2","brown","brown",0.0721015045933128,-0.0988646033242504,-0.0231319380374515,-0.100698476834422,0.4236318405448,0.0411430551086887
"GNAL","grey","grey",0.138520843308418,0.0257715718740107,0.0734947436708272,0.0632362417754455,-0.0140949688475116,0.0345423711602442
"MPPE1","grey","grey",0.0716143056944143,0.00447526632045112,0.077198773133493,-0.00270804791306024,0.0730323334949796,0.0309536007911227
"AFG3L2","turquoise","turquoise",-0.11262441552497,0.2356294475868,0.025915218895266,0.12866401254432,-0.0315283354618019,0.0139734799200186
"PRELID3A","grey","grey",0.224779148499512,-0.125469490534925,0.0999185956550664,-0.0515324685618533,0.062491150450284,0.0271619674546745
"SPIRE1","blue","blue",0.340689183772965,-0.191678062196453,0.162368049708849,-0.0682652256860931,0.0747790428987453,0.0219966663480392
"PSMG2","grey","grey",0.174025681850949,-0.0445199498086465,0.109857834116925,0.00199768725363217,0.0266147731328838,0.040265431064784
