"gene_name","module","color","kME_purple","kME_grey","kME_green","kME_greenyellow","kME_black","kME_blue","kME_yellow","kME_turquoise","kME_tan","kME_brown","kME_magenta","kME_red","kME_pink"
"Atp5e","brown","brown",-0.0192483989287592,-0.00771420836285146,-0.0882926973006614,-0.00380676233465297,-0.15327605388495,0.0258022424540641,-0.00774816839837142,-0.0304323379177689,-0.0308479953763272,0.378755422366677,-0.0609879454919191,0.0290922408918517,0.0328590994302632
"Prelid3b","grey","grey",0.0229530077580408,-0.00132365155350328,0.00305831729007822,-0.0223812671704916,-0.0313502699947856,0.0461752886417427,-0.0271424705374956,-0.0352259235269418,0.045193659542777,0.0705614895277729,-0.0159661677115944,0.0193751671611838,0.0129787275874191
"Gm14399","blue","blue",0.0514060404341603,0.0394266945917072,-0.0152338987091628,0.000533299830650176,-0.0791763339685878,0.151432491001003,-0.0335644316510952,-0.0633172608095796,0.0989661627689092,0.0148208712190965,-0.0120452441874672,0.077688299780157,0.0855928488395061
"Gm14391","grey","grey",0.0313590631731917,0.0735784721654042,-0.0260450686472329,0.0272037046966346,-0.00939673260384623,0.0473316496264366,0.0226057667307201,0.0322131254502423,0.00117053826783717,-0.032411257605083,0.0160862939873395,0.0666487611619313,0.0555156488154902
"Zfp973","blue","blue",0.00134209922829426,0.0439455900480343,0.0747097217125438,-0.0667643217111132,0.00231596563395137,0.134493513649583,-0.0071873972562946,-0.0909351566425769,0.149416357975719,-0.060551117686033,0.0726674809013384,0.0121500907274827,0.0982246791554965
"Gm14296","blue","blue",-0.00254783579072267,0.0327003486947555,0.0594735295628251,-0.0525264988348663,0.000678432216236651,0.113531752693507,0.00439942813844072,-0.0765143337290783,0.106132445968898,-0.00972847459262981,0.0682508050915615,0.011543289606824,0.0818157999388848
"Gm14410","blue","blue",0.0211244438970938,0.0426605123654519,0.0140669984504734,-0.0164580203273825,-0.0486792997057909,0.119447093424888,-0.0137865346144994,-0.0532346689494236,0.0838098463979153,0.0112406536383852,0.023532307559892,0.0495032403445113,0.0799238162124768
"Zfp970","grey","grey",-0.000804446281623167,0.0234801855809354,0.00657538483749499,-0.0143784975837325,0.00257782616244529,0.0377986296136126,0.0100182642754184,-0.000286049980613718,0.0260792433654681,-0.0263840006779999,0.023957109021296,0.0279091850333834,0.0306274667209211
"Gm14325","grey","grey",-0.00900181584532268,0.00777442227950451,0.0465752233775724,-0.0289049444271564,-0.0088918082649367,0.0456857004815882,-0.012094424189474,-0.0462477824651246,0.0747351043839534,0.0171145755891409,0.0290463384004319,-0.00913346034016868,0.0411215612731793
"Zfp972","blue","blue",-0.0146587794649859,0.064997695395064,0.0286636950751575,-0.0504334482275425,-0.0261237845692589,0.113531109284579,0.0241589940358442,-0.0491016446597143,0.0956493997247592,-0.0197412693641591,0.0754515178878763,0.0494676883632777,0.123289843787464
"Gm14326","blue","blue",0.0520968213329522,0.0994985121522278,-0.0449875563979548,0.0188293529123512,-0.029454275412103,0.115188793072898,0.022172559380772,0.0153086337373421,0.0484063194345981,-0.0244411350357067,0.00674920551503086,0.0985231739979824,0.0979986136246596
"Zfp971","grey","grey",0.027630845589838,0.0513810151862114,-0.00224064487032556,0.0161331947091727,-0.00759192515186031,0.0623666724715897,0.00304218404041758,0.0045142770508699,0.0342040436727598,0.00217217074919804,0.0116303491448156,0.058216304311171,0.0469933800650348
"Gm26869","grey","grey",0.0280041776963307,0.0515227225038465,-0.00806061396960112,0.0199638115679762,0.0064069690832928,0.0492796687634752,0.00450745567819239,0.0123201324759178,0.0269286151931896,-0.00851439317937086,0.00876607140688541,0.0433366846174759,0.056885354627239
"Zfp931","blue","blue",0.0372768753579326,0.0457957527888248,0.00282063787783758,0.0241539306255814,-0.0129322309712743,0.0578622880600647,-0.016457002445922,-0.000446891911715771,0.0376159546107904,0.00351285406604316,-0.00395528167209373,0.0468243926643423,0.0207233339338541
"Phactr3","grey","grey",0.119946568682577,0.0175489681368284,0.105412262861422,0.0655513557835794,0.0891984436752464,0.0632583447451073,-0.0956837829854301,-0.0343117018577087,0.113911271654877,-0.0704095667665837,-0.0101962112235289,0.0113586712907958,-0.0548463799982378
"Sycp2","grey","grey",0.0936393264614742,-0.0171098758220767,0.0377422281343611,0.054889547860982,0.0145514948614626,0.037312325567792,-0.092182588592538,-0.0341460109833742,0.0725138095991735,-0.0251563129619306,-0.062644002544825,0.00496414374624046,-0.0571972040042
"Fam217b","grey","grey",0.0259087248391701,0.03536798687071,-0.0588500827020992,0.024662395826227,-0.0487691983774202,0.0350596568618087,0.00719461062112111,0.0155472558816091,-0.00427189826656046,0.068044725963593,-0.0267465610883561,0.0522640706360999,0.031103889903541
"Cdh4","blue","blue",0.034301664733119,0.149829479799135,-0.116329999958141,-0.0706827436468546,-0.098609603620678,0.149763643470073,0.102744402906889,0.0135237562294001,0.0365981075397024,0.000778972577858509,0.0409104048330572,0.159077849901668,0.166174227668647
"Taf4","grey","grey",-0.0260601460560464,0.0468481037959669,0.0544118135076458,-0.00876994569375277,0.0744543166776799,-0.0206264605339207,0.0327107577703389,0.0259480736514355,0.00771242360732732,-0.0373369750742447,0.0619158002587674,-0.00146614248930833,0.0199700909347477
"Lsm14b","grey","grey",-0.00537856354287736,-0.00129824774336531,0.0125939507978968,-0.0051856786005762,0.0107918363611063,-0.00728366661490331,-0.00385762455758262,-0.00164062247307023,-0.00374550396656465,0.0248186093074953,-0.00804180748075695,-0.0112181650881329,-0.000408418217599564
"Psma7","brown","brown",-0.0201354841502076,0.00534554094119834,-0.0373500762070965,-0.0211642099429153,-0.0292336378071024,-0.0115764792393658,0.0150598337523946,0.00173842385818242,-0.0381630090708639,0.182470400988715,-0.0114876597270551,-0.00365337798448964,0.00943199250750145
"Ss18l1","turquoise","turquoise",0.0398375605725214,0.0804931311075793,-0.0622990918762767,0.0664529803899017,0.0252535490471168,-0.0232804334727525,0.0508915817296444,0.105738203917675,-0.0666342157038302,-0.000943533287587822,-0.00521226614503944,0.0598858826394994,0.0144873485091109
"Mtg2","grey","grey",-0.032564415317625,0.0673647022268079,-0.0171771058966654,-0.00437764738007325,0.0130263937556736,-0.0179638595050818,0.0513273963488364,0.0478695647238064,-0.0403438827253039,-0.00288587785160052,0.0176890130844661,0.0281225341309628,0.0413571982110679
"Hrh3","grey","grey",-0.023319911204661,0.059993800294354,-0.0931274983026655,-0.000824267908886853,-0.092873407711988,0.0287593962029876,0.0698705207026336,0.039295599407148,-0.0388683290618255,0.0693311196923191,0.00844033146096606,0.0806231133757712,0.0836197828510554
"Osbpl2","grey","grey",0.102627786291023,0.123671414472409,-0.0744919816724459,0.0797059120136835,-0.0249689094485068,0.0864700735116355,-0.00206273758692145,0.0771372501076533,0.00629263765795695,0.0152651185399244,-0.0302730771997252,0.142092437775603,0.065464911293136
"Adrm1","grey","grey",-0.0154879109483587,-0.0188967820938997,-0.00206165337817083,-0.0308693355104043,-0.0416309470092944,0.0246024858928916,-0.0154336583520292,-0.0336537340135818,0.0262216675243484,0.0548397700967341,0.00253291830395511,0.00159246044204668,0.0112227048376405
"Lama5","blue","blue",0.157399840709279,0.00995818508654566,-0.0632119429363994,-0.0126030992183365,-0.185567949007866,0.279046395013257,-0.119291338378985,-0.128754243355787,0.190943324224844,0.0244881472943234,-0.0795627500468007,0.148207218885264,0.0934133464701697
"Rps21","brown","brown",0.0177390129773316,0.0441970898410088,-0.0693570629032099,0.0578582587982334,-0.0429622509962238,-0.00752066684274819,0.0156497723785014,0.0558839555949123,-0.0529761638206199,0.111448425242085,-0.0445356636097326,0.0520194148664419,0.0185546391119439
"Cables2","grey","grey",-0.0132347230214605,0.0466500609320034,-0.059216064423113,-0.025403192064175,-0.059408394196028,0.0454802391833226,0.0473404103307288,0.0180430640237598,-0.00623928353798934,0.0101108314909671,0.0277305968701076,0.0627059493372114,0.0820662128093331
"Ntsr1","blue","blue",0.375645997895087,0.0924419988253686,-0.171227643743346,0.212238261550735,-0.19093391781134,0.335073260773844,-0.198443112154921,-0.0202596693308792,0.162678575967143,0.054767289220438,-0.253324793930387,0.301384525732476,0.0268835496942267
"Mrgbp","green","green",-0.0871910522920561,-0.0776197210081308,0.136364910795088,-0.0899887350614363,0.0567474520585846,-0.0441497873283245,-0.016387171595217,-0.0818302106472552,0.0395746286537379,-0.0476057586615969,0.063634423761007,-0.107836266213893,-0.0358323719956169
"Ogfr","grey","grey",-0.0162440482058956,0.0180452714429301,-0.0303276342038436,0.00263597668893994,-0.0251822103924812,-0.0183599725814663,0.0238040155536634,0.0246344457217365,-0.0368823919616675,0.0782831511617844,-0.00627245728561629,0.0112918645955526,-0.000990775441826358
"Dido1","turquoise","turquoise",0.0323048350623291,0.12610121633316,-0.0460392669880316,0.0592587631544887,0.0525056132376606,0.00616533623016198,0.0694891248843575,0.113281122524016,-0.0449133134446906,-0.0205490616695004,0.040015595155945,0.0781752976074192,0.0493580928384705
"Gid8","grey","grey",-0.00852267929319064,0.0234476682025325,-0.0458772620647133,0.0250937350509011,-0.0242410091333839,-0.0172616349388798,0.0224897065663298,0.0225717080040691,-0.0421035231316359,0.0652083320356903,-0.0108609783958321,0.0196963720510506,0.0139576688108349
"Gm27032","blue","blue",0.0695632031972059,-0.0149247423069295,-0.0257269005599734,-0.0145999341891847,-0.159485606338039,0.216735931350346,-0.0932716096025623,-0.128725099966257,0.155543066854969,0.0509747661738829,-0.0702809433871085,0.108421470014522,0.0809101909516359
"Ythdf1","grey","grey",0.0473529394098145,0.0961062549955179,-0.0426199640285504,0.0583502965065271,-0.00542713210617628,0.0349067643601538,0.0153000984209154,0.0680442250595835,-0.00911227423790729,0.00829190271978682,-0.0143305900526903,0.0870011202938639,0.0384029279392697
"Arfgap1","grey","grey",0.0490556674317746,0.137886576572646,-0.0984670592070775,0.0362518599926072,-0.0472483448214001,0.0840655270694674,0.0513357435094168,0.067057075897085,-0.0158868946171282,0.0195724589902253,-0.00507503287659405,0.131534951216379,0.107884316448289
"Col20a1","grey","grey",0.0371866765637055,-0.00423476883052781,-0.00887162040186401,0.0156456522485665,-0.0319720487881766,0.0412170362546083,-0.0292361652064103,-0.0266141248656674,0.0300537744243937,0.0279146280025391,-0.0323471236750764,0.0167051586498849,0.00936769209699348
"Chrna4","blue","blue",0.269840319632374,0.089439114209872,-0.142102748329283,0.184312211439568,-0.184905991772147,0.261080190694445,-0.142757500390544,-0.00935133538790876,0.116714972846604,0.123438559409557,-0.204763657197271,0.239229944751578,0.0629059888773107
"Kcnq2","yellow","yellow",-0.0314622716458067,0.208415831191004,-0.132258845537262,0.0546463338057839,0.0157825840858536,-0.0250631698503987,0.209266606573037,0.188131361433807,-0.128369468011139,-0.00564795413843564,0.102139271838641,0.134930272220925,0.158600937825913
"Eef1a2","brown","brown",-0.0090195048130748,-0.00681415048630142,-0.0256738299262748,-0.03541975810889,-0.097036019716699,0.056258216864354,-0.01938128266269,-0.0533712027603027,0.0358603155176697,0.307524025394921,-0.0153905456636309,0.0160399356517972,0.046563921102248
"Ppdpf","brown","brown",0.0149233534140899,-0.0122296518108761,-0.0417587755041637,0.0267539154054529,-0.0726140369109287,0.0100995287992652,-0.0208680038807312,-0.00126800724627034,-0.0254041710788628,0.145609458830392,-0.0568290006805676,0.0284533800868433,-0.00915198066333232
"Gmeb2","grey","grey",-0.0046477958462352,0.0368197050643007,0.0463252891039264,0.0110211060815936,0.0805578505082022,-0.0124287431286499,0.0019662399046442,0.0265467811581154,0.00621095339979151,-0.0317341672157134,0.0331855675880866,-0.00761162174013994,-0.00471529823710297
"Stmn3","brown","brown",-0.000348708273232602,-0.0280052244535388,-0.0796487071862459,-0.0284019407380683,-0.222166199722057,0.102904257076635,-0.0616682662474695,-0.0950770261397949,0.0288369341998815,0.446592260757203,-0.0910048583712937,0.0457441258929953,0.04717742905425
"Rtel1","grey","grey",0.0376689177417276,0.0463007936111893,-0.0328854885775176,0.0432701054679543,-0.00880233388605994,0.0224163019072851,-0.0224635135064793,0.0342833378052987,-0.0159426061079163,0.0220027223247766,-0.0431068360780781,0.05265587506927,0.000509702241131713
"Arfrp1","grey","grey",-0.0148715600691121,0.0642225631817579,-0.0220436825174035,0.0097632127231247,-0.00588499302569581,0.00338042412116647,0.0539947387782554,0.0361819368422011,-0.0262793175236956,0.0136801528785159,0.0323504996620638,0.0407398787660852,0.0523446727774736
"Zgpat","grey","grey",0.0205828870951468,0.113570926849859,-0.0571622334740853,0.0188257397141078,-0.0216255637281469,0.0400458581348437,0.0610368194084567,0.0613877888751028,-0.0147523493523749,-0.0162260626683786,0.0322350333327109,0.0887922916661738,0.083349728281614
"Zbtb46","turquoise","turquoise",0.0828039451237709,0.0751710678644538,-0.0320413420619706,0.149054064782109,0.125453040989076,-0.104507812896077,-0.0101318949954339,0.173586371775704,-0.108757218964202,-0.0621739746148043,-0.074245472413248,0.0354272855288963,-0.104767533566643
"Tpd52l2","grey","grey",0.0175879303785398,0.104225595911515,-0.0379962799647977,0.0479590605875015,0.0338937628090095,-0.0120918586367922,0.0407183793058238,0.0906949616861677,-0.0429826083718238,0.0268460012264887,-0.00487740389705633,0.0627452148888061,0.0290746454500249
"Dnajc5","grey","grey",-0.02491477376712,0.0948763931745788,-0.0575918778169441,-0.0019716808502667,-0.0286747021574354,0.0128051465417787,0.0805005439487208,0.0540311692097695,-0.0390942318033322,0.116328313301474,0.0481703986974971,0.0497761160258977,0.0812441934511555
"Uckl1","grey","grey",-0.0475803511357207,0.0843019871444951,0.0121622595413538,-0.0461573865051038,0.0313386107358013,0.0222938305704065,0.101832071449926,0.0221023529932973,0.0205570383339962,-0.0253331695426777,0.10770971272878,0.0157359926411362,0.101985299716121
"Uckl1os","brown","brown",-0.0916817647806161,0.0554448721683199,-0.118941130506449,-0.0434996450362016,-0.121602428328358,-0.0126896921443522,0.14202412211627,0.0435434462765755,-0.0867271461151494,0.058003023017589,0.0661587937414449,0.0520494295831575,0.117467038425473
"Zfp512b","grey","grey",-0.034965455220748,0.0868903889602214,-0.0380902043439003,0.00380679411547494,0.00999032428691238,-0.0191519674193293,0.0880246501307524,0.0603861117157652,-0.0536695358064724,3.22019891973131e-05,0.0597170283016831,0.0339034507260261,0.0682076456656609
"Prpf6","turquoise","turquoise",0.0344357640645644,0.137195076869477,-0.0551063871455976,0.0818562585379027,0.0914406320341641,-0.0389906017711233,0.0842817625609856,0.155676406872372,-0.0717733020345207,-0.0431557463448262,0.0177664376445769,0.0733802718228397,0.0322393555680971
"Samd10","grey","grey",0.0273408740695213,0.0834240209198944,-0.0548199056510184,0.0519420484122482,-0.00672611381744893,0.0132959692825371,0.0368165156505096,0.0674719972986659,-0.0363968682478038,0.0349825018827589,-0.00850872303022981,0.0647306724300484,0.0355628494901111
"Tcea2","pink","pink",-0.0217005875271239,0.103286354874652,-0.0845163396042239,-0.00924614386065271,-0.0760502258144965,0.0470859055678402,0.0942092288259127,0.0464931265118819,-0.0270955611570575,0.0483860014073219,0.0478459415618415,0.0853558115409817,0.144725957115315
"Rgs19","grey","grey",-0.0327721412514003,0.0248703970412796,-0.0173077182050635,-0.0158898083819793,-0.0177914011411513,0.00536386173246971,0.0405396071959536,0.0106819714691487,-0.0126258424080893,0.0250646943120448,0.0197184331936309,0.0126902279730437,0.043599219046873
"Oprl1","red","red",0.0294389873911145,0.134535248870604,-0.145134803385346,0.0638991677056936,-0.061510146233588,0.0114532645914825,0.10393472829143,0.132780831998759,-0.0989166520698238,0.0531162574116587,0.00380501334531804,0.134440513568766,0.0908771892157867
"Myt1","green","green",0.120000330321029,-0.0590413597399255,0.166045951282031,0.0782401542762124,0.127686930745376,0.0248045385973028,-0.187086858114707,-0.0595989609413901,0.119041444323879,-0.0893948683808402,-0.0931224177014863,-0.0470059617994471,-0.15550124682517
"Pcmtd2","grey","grey",0.0971952168179265,0.091682774695951,0.000938696656631147,0.0741483804675079,0.0245250249218821,0.0860438672262817,-0.0477784273920543,0.0311770719194327,0.0518282880002738,-0.0383550617258179,-0.036877379023988,0.0937747698394472,0.0202460457968914
"Polr3k","brown","brown",0.0475204814252979,0.0615797118143031,-0.0746205548975819,0.0425971990935583,-0.0378204206853118,0.0440515230081888,0.013642314595805,0.03841684688738,-0.0132420198957375,0.0500354804837281,-0.0376643961911243,0.0727986382303237,0.044265180065565
"Nudt11","grey","grey",0.024084131331784,0.0611111360800663,-0.076616669944377,0.0521769914782077,-0.044290344430592,0.00425265810923166,0.0328012265834555,0.058276662527552,-0.0446693015655552,0.0469622533246667,-0.010619179394512,0.063766450764329,0.0240334454219312
"Nudt10","grey","grey",0.0104582043221366,0.0451448603752885,-0.0448285836015196,0.0194344246017476,-0.0174934174064883,-0.00402761058746061,0.0326463640507717,0.0495051336724941,-0.041313796319369,0.0241141641396866,-0.0102446864537453,0.0375727676445799,0.0238682240260872
"Shroom4","magenta","magenta",-0.125490619344698,0.112130705109192,-0.0476449643728077,-0.0471575961638852,-8.28604636208906e-05,-0.0465941931064927,0.199511798812513,0.0700077416727644,-0.0992535511778236,-0.00992588307177671,0.198065174777333,0.0217352450475723,0.135420597152242
"Dgkk","yellow","yellow",-0.332462874564472,0.273512631395745,-0.189291042082108,-0.0191316771172204,0.0215620273481115,-0.264267756044572,0.533883854720229,0.309531257886862,-0.385688085038398,-0.00721308378214121,0.326595276299886,0.0614491529831749,0.290508353608974
"Clcn5","turquoise","turquoise",-0.00724855160511329,0.0717472337411227,-0.00954663230747054,0.0688305637947354,0.129102604808551,-0.0988191291275913,0.0663742410927396,0.12169393942374,-0.091611101871373,-0.0562908280997118,0.0215628926191367,-0.00820005507352688,-0.0212650172041214
"Ppp1r3f","grey","grey",-0.0133816214132694,0.0276353307458919,-0.032876988454855,0.0245495190230759,0.0134549717902245,-0.0366786333788057,0.0366078104417101,0.0503936430204883,-0.0511663472529032,0.0105693793523847,0.0181858789306605,0.012596733648072,0.00733400542694304
"Ccdc22","blue","blue",0.0290046161453225,0.0432522735679543,-0.0258114220400394,0.00111231557418294,-0.0367640093063484,0.0655481542266525,0.0100698678107761,-0.00721438840146716,0.029550708517394,0.0325279689556728,0.00181275144162455,0.0506938072176426,0.0493405253435152
"Syp","turquoise","turquoise",0.0197057590747084,0.0446434233705169,-0.0227723873047631,0.0981775033602066,0.0902715532139162,-0.120241424573256,0.00390339481618256,0.130685467978877,-0.118115542970116,0.0984970836460077,-0.0607595638875836,-0.0135077613377341,-0.0862836096263475
"Gm14703","grey","grey",-0.00859945082560803,-0.00448883506003823,-0.0103641850430634,-0.0210915837830385,-0.0431862933755204,0.0352175689744791,-0.0040218535807964,-0.0340324037344158,0.01662580257848,0.0366913222760979,-0.00135860131277606,0.00533313598394351,0.0144661772114793
"Gpkow","grey","grey",-0.0529334169924437,0.0322542901346491,-0.0526508783735693,-0.0163849523255482,-0.03032896493743,-0.0265416213084543,0.0863888850308149,0.0296994183783576,-0.0649599867876523,0.0189716772738624,0.0461508013879387,0.0159119806956918,0.060798053534151
"Praf2","grey","grey",0.0228676998993043,0.0227266576308015,-0.0275460351708678,0.0263403409745102,-0.0281726424110052,0.0123584020130513,-0.0118462742597538,0.0116856870158948,-0.00424420692209431,0.0799693467330596,-0.0278634188029513,0.0236385986760533,-0.00358305217015976
"Ccdc120","grey","grey",-0.00793201813753163,0.0576141483904173,-0.0254385602498271,0.00598200797306635,0.016490137369675,-0.0184960098243587,0.053317450722472,0.0570218765093865,-0.0304998285983494,0.00745387889300866,0.0324572564443816,0.0295884934326223,0.0396946563192068
"Tfe3","grey","grey",-0.0393795171647803,0.0177960625503032,0.077611510351332,-0.0506541146705052,0.0558520235973629,0.0104662053908763,0.0258237940383733,-0.0220749770632497,0.0420494432316292,-0.0216094573586886,0.0827524603679814,-0.0301011744877315,0.0429058885158271
"Gripap1","grey","grey",0.0490030657219459,0.130947228261267,-0.0544405785381165,0.0632881473282574,-0.00801893174159926,0.0489828219775647,0.0466702802772863,0.0742851655346422,-0.0192189148179194,0.0161797185700356,0.00463582874815384,0.108259885988423,0.0738568201134043
"Kcnd1","grey","grey",-0.0392284151425385,0.0655173098261288,-0.0480295385655782,-0.0162548851373176,-0.0232443415129239,0.0110982854066133,0.0900559692455254,0.0342850719846112,-0.0314890812121006,-0.0128875958289445,0.066401490808167,0.0445693395479975,0.0925889599578702
"Otud5","grey","grey",-0.0155238153584605,0.0311896701062002,0.0472659790885398,-0.00474010379983091,0.0878397106386785,-0.0309889021365612,0.0193135782361463,0.0293737707111848,-0.00684745403606993,-0.0276832157835161,0.0339725761022071,-0.0163190468362849,-0.00231183327566865
"Pim2","grey","grey",0.0333198126792043,0.171186819401899,-0.132415140296658,0.0835684027688988,-0.0173506835570124,0.00952178887314935,0.103362976592241,0.150265474648287,-0.0960023088273983,0.0150565253815468,0.00574640304712486,0.139400407822388,0.0865399631607286
"Slc35a2","grey","grey",-0.0165511131337803,0.0809003380976193,-0.0571149219409547,-0.00984498168962595,-0.0363338140220154,0.0456403402769506,0.0763859140572246,0.038714731118435,-0.0224743593551117,0.000999179550535554,0.0492727540806326,0.0778399209162927,0.10732888304203
"Pqbp1","grey","grey",-0.0247644893731205,-0.0171167817377773,-0.0170117385442614,-0.0246884832813174,-0.0389427922236615,0.00226201608602392,0.00537712150066036,-0.0236801772367845,-0.00276572075192404,0.110308602244098,-0.0154689186225965,-0.00188950315301888,0.0268981060553776
"Timm17b","grey","grey",0.0283924463003396,0.0497123641457851,-0.0314968928721845,0.0355830859100389,0.010628462249426,-0.00165400846116567,0.0225467840623828,0.0415481735043667,-0.0317356372327661,0.0805025624827879,-0.0116440713929022,0.0296261799886046,0.0092799036612536
"Pcsk1n","turquoise","turquoise",-0.0830288763356253,0.00666277366869292,-0.177792486514355,0.0952612064651862,0.000450475518637513,-0.311256274818618,0.10146650396071,0.24670427190494,-0.354568891043466,0.28957650301811,-0.134907577572306,-0.0664383745246251,-0.167642795579516
"Hdac6","magenta","magenta",-0.0961729642421498,0.0684998872467324,0.033449846453062,-0.0734551745405408,0.0405372531694636,-0.00297501372187619,0.107213064020608,0.0167338896495769,-0.00131989441110584,-0.0250659422974221,0.148655153812028,-0.00501423008212815,0.113191069081961
"Glod5","blue","blue",0.0756687643802454,0.0250734653856136,-0.0280729797756726,0.0113649081031705,-0.0724022013958385,0.127201134461884,-0.0536023172359541,-0.0385935113813571,0.0790816388165175,0.0294483621921264,-0.0363242220258238,0.0821998291629939,0.0487635720293365
"Gm14820","grey","grey",0.0700170908346761,0.0668317017241999,-0.0395537220735587,0.0827991097211064,0.0130272872750069,0.0202143001103672,-0.0333042947240392,0.0634381518917694,-0.0108472361886525,0.0443022147838595,-0.0639295419348691,0.067398013122431,-0.0208251621939296
"Suv39h1","grey","grey",0.0409606035263214,0.0739020325319723,-0.0401804249733955,0.0564070245250626,0.0246993651636568,-0.00807305465340583,0.0191788222673547,0.081258593744472,-0.0532027047285079,0.0302314296167797,-0.0143691713578177,0.0541869611841005,0.00678346943859656
"Wdr13","grey","grey",-0.0163850651427162,0.055041906019622,-0.0514898320434231,0.00689440210680143,-0.0278012990826914,-0.00134194160208283,0.0619364004973013,0.0336772636246082,-0.0448469968329953,0.0453894192345898,0.0267304010773632,0.0447922916378476,0.0600180391308456
"Rbm3","grey","grey",-0.0288730460604102,0.0107274577675353,-0.0221668956263021,-0.0222568895000451,-0.0291253593040115,0.00419479235497682,0.0326285175807317,-0.000317458474895382,-0.0127185599193798,0.0184890999520148,0.0203889044309949,0.0110585752134498,0.038161518850661
"Tbc1d25","grey","grey",-0.00151509030994258,0.00917265817010678,0.00719744497192458,-0.0173568493603524,-0.00248100619720929,0.0245497281997896,0.0060342164972596,-0.0146193891564927,0.0215659491794134,-0.0102608435192897,0.0168711867195959,-0.0029981507806,0.0191472302482078
"Ebp","grey","grey",-0.0075395071019724,-0.00205278487577999,-0.0252840726936142,0.0215930451757827,0.000209512712909446,-0.0341522921161786,0.0136497240358948,0.0362152581385701,-0.0442561864284692,0.0226700466845696,-0.0188754416636131,-0.00498004510042268,-0.0170918596788903
"Porcn","grey","grey",-0.00467556397563443,0.0661675259369192,-0.0563321554133803,-0.00756485987153586,-0.0621715707219286,0.0620042372415478,0.0413636211472871,0.00119765030250599,0.0092576677209493,0.0566200194344631,0.0120870221221274,0.0700923051514168,0.0783965160814257
"Ftsj1","grey","grey",0.039803333746193,0.0567334585477799,-0.0198123039983523,0.0323707806608263,0.0158952539406239,0.0268063475539583,0.0156720812712176,0.0365516957135585,-0.0030986859195437,-0.0298548818875888,0.00773669328808168,0.0396874928537162,0.0250895156130886
"B630019K06Rik","brown","brown",-0.117996592346326,0.0935561905889687,-0.115712581484564,-0.0677839617335552,-0.0678427862763741,-0.0480410822550285,0.21366811772975,0.0773765850394861,-0.129278499029757,0.170769062241507,0.143233660204546,0.0337828729005162,0.152626991030703
"Lancl3","magenta","magenta",-0.222314910292292,0.0322278442537132,0.0516379656731043,-0.149790585713901,0.112189363985859,-0.150196634105173,0.216184561990591,0.0347224352220574,-0.113080826657628,-0.00119043654151055,0.302000449867149,-0.119159061118072,0.079983149190392
"Xk","grey","grey",-0.0134850795722461,0.0656494805696001,-0.0262996588955192,-0.0104214353425257,0.0147045357203168,-0.00120786242515669,0.0444304326306555,0.0444151008528512,-0.0368915813331896,0.00544770813910473,0.0338969699496702,0.0303790605456336,0.038369034484113
"Dynlt3","grey","grey",0.000583674388690827,-0.00836097557524372,0.0258241407529173,-0.0327508997399054,-0.0191511109795211,0.0253881719473996,-0.0186721436255504,-0.0404754108830436,0.031968232666605,0.0985237105333253,-0.00310370557617716,-0.017813225055393,0.00824126362784316
"Sytl5","grey","grey",0.15858829305781,-0.0226415786117396,0.0832008108608754,0.103611251569735,0.131459654040184,-0.00250124514148464,-0.125750400679521,0.00219163104386496,0.0667213592661774,-0.0542760196569219,-0.0936447519947874,-0.0334886521425032,-0.14266694378549
"Rpgr","grey","grey",0.000566222236946154,0.105603044435613,0.0618814214818316,0.0162240077543384,0.151289575630981,-0.0249900004907214,0.0596151712670211,0.0780944854468393,-0.00417011100402229,-0.0996452669607822,0.0929377039834256,-0.00139540120732694,0.0229858516159382
"Tspan7","black","black",-0.0771468590424554,-0.0155256603256292,0.18522549643118,0.0167805984618521,0.343449219152453,-0.226273519248008,0.0434832884708028,0.077546897536136,-0.0736842571011665,-0.0792847187948893,0.0681826890333322,-0.181885771268816,-0.149030567674748
"Mid1ip1","grey","grey",-0.0133022094970598,-0.0131320009713287,-0.00986775503157909,-0.00488466812068616,-0.0363899464010781,-9.21118175334862e-05,-0.00889579456939381,-0.0198442068386351,-0.00139907774602702,0.113993455016981,-0.0131328861267228,-0.0053667325068648,-0.0125198300233732
"Bcor","grey","grey",0.080095468148187,0.0764013353146462,-0.0621030841955918,0.106889772230199,-0.0260452801224795,0.038857665761572,-0.0164672809417879,0.0734421573313202,-0.0145622813065147,0.0290662395552351,-0.0591904088593559,0.0961666503945219,0.0132116460672254
"Atp6ap2","grey","grey",0.0637025870686529,0.00354993662555147,0.033351046373332,0.0789502541007498,0.0843376923431804,-0.0504683479420049,-0.0639870871083415,0.0567275357176882,-0.0241117812093514,0.019403171007137,-0.070514598756385,-0.0299937630410479,-0.113126571968567
"1810030O07Rik","grey","grey",-0.0128077496994096,0.101390293838931,-0.0638282602051561,0.00784755702902965,-0.0104834581858178,0.0196274804119429,0.077288025691267,0.0606356130171281,-0.0332229082055565,0.0105350613337092,0.0392149440710638,0.0738788186851795,0.0898196684728874
"Med14","turquoise","turquoise",0.0956252097086446,0.14637061277786,-0.079509452693018,0.153769945359734,0.0896811465380421,-0.0291571928334648,0.0381122069058971,0.184276765746928,-0.0941856282542697,-0.0159972384687174,-0.038491567355583,0.101423025896026,-0.0173302113919029
