gene_name,kME
Miat,0.28337415684026
St8sia6,0.283263923904309
Coro2a,0.282923982189731
Zfp57,0.282808044764668
Myo10,0.282695836429702
Raver2,0.28249456558643
Lbh,0.281023789195055
Dip2b,0.280818349964451
Gm47134,0.280736142313405
Necab3,0.280468635685417
Adamts16,0.280224017008476
Gm36388,0.280134291636674
Sh3bgrl2,0.279654176753594
Man1c1,0.27959532244872
Ror2,0.279485202539524
C78859,0.278915905866782
Zfyve28,0.278594551779156
Inpp5k,0.278576290499612
Sfxn3,0.277577038450665
Acsl3,0.276749571245685
Dlgap3,0.27532210188071
Rasa2,0.274849296947752
Plekhh1,0.273428521989334
St6gal1,0.273267643704073
Cit,0.271747754216719
Tuft1,0.271697714367799
9330182L06Rik,0.271673073947258
Galm,0.271531717672637
Gm14377,0.271235289302253
Itsn1,0.271088746569067
Tesk2,0.270412544745579
Fam204a,0.270340494792277
Tbc1d2,0.269122487029288
Tspan5,0.268366317877581
Slc25a21,0.267853037284337
1700111E14Rik,0.267825679320935
Gm26979,0.267761055094914
Ptpn2,0.266578876169034
Insig1,0.266350054146011
Osbpl10,0.26623469508363
Plxna4os3,0.265641794204217
Kif16b,0.265407385712613
Adamts10,0.265116841283209
Fam167a,0.264612718795209
Yae1d1,0.263910273914815
Abca7,0.263849375907391
Lss,0.263824517684162
Krt222,0.263405944685368
Gm39185,0.261380948342292
Gm11655,0.258479861012723
Oprk1,0.257620611217688
St8sia1,0.256887556017567
Chd7,0.256590602867811
Slc23a2,0.256004348847473
Aass,0.255975419313531
Cdh6,0.255945324134442
4930567K20Rik,0.255110577042281
Gm28376,0.254811930034752
Coro6,0.253834568472764
Tmem207,0.253404241039153
Pitx3,0.25322806734919
Cyyr1,0.252727897737841
Diras2,0.252712885584091
Pdzrn3,0.252710878310629
Slitrk4,0.252472939228363
1700019D03Rik,0.252195144216917
1700010K23Rik,0.252109941578018
Itgae,0.251873199708695
Ptchd4,0.250309379439741
Mapk9,0.250263257637769
Neo1,0.24846787200702
Kctd1,0.248217783097058
Agfg1,0.247826526458788
Myo15,0.247294102493813
Ldlr,0.246956530919488
Gm1992,0.246800392701534
Jam2,0.245462459642481
Zc2hc1a,0.244456761052175
Gm48166,0.244284701090094
Kifc2,0.244248927495342
Ispd,0.244108574444993
Wdr25,0.243443327579647
Ltbp1,0.242764226087842
Fam196b,0.242653258278229
Asap1,0.242635573775607
Hsd17b7,0.242238347778887
Snrpn,0.24219998614572
Adrb1,0.241491254306055
Lrtm1,0.241457803956372
Cacna1b,0.241032559328427
Pcx,0.240848376491691
Gm2824,0.240564888944254
Gm28750,0.240132846915733
Bend6,0.240043541067215
Npas3,0.238340452715917
Micu3,0.23818487532565
Msmo1,0.238131057731815
AC154546.2,0.237765589947224
Grk5,0.237072733845842
Pvt1,0.237037655001279
Jdp2,0.236931700718175
Sh3gl2,0.236827539153298
Atp5o,0.234723491359869
Hmgn3,0.234391501913737
Asph,0.232275752481917
Agtpbp1,0.231336956971965
Gm26906,0.231094276514288
Msrb3,0.230940850444274
Gm36146,0.230646712559636
Sema7a,0.230529877802476
Tlk1,0.23005020183144
Megf9,0.229720570144734
Gm11817,0.229394076356122
Chrna5,0.229391365571555
Jph1,0.229267815540318
Mitf,0.229207466316166
Trim43a,0.22900581643409
Nek1,0.228954866434929
Tagln3,0.228218012187065
A730056A06Rik,0.228060946299894
H2-T22,0.227763893502283
Gpr63,0.227490276819314
Sgpp2,0.227357965245125
Plek2,0.227185251704686
Nostrin,0.226641777847344
Aldh1a7,0.225926622424345
Pkp4,0.225723245767406
Lin28b,0.224722538489658
Gm39244,0.224150531141747
Spx,0.223905592320119
Lima1,0.223705488221575
Atrnl1,0.223529561250516
Lekr1,0.223206281867778
Gm28285,0.222314008947033
Garem1,0.221576357978078
Morc4,0.221002030855454
Pnrc1,0.220916350287272
Gm48791,0.220286144328693
Gmpr,0.219746586438065
Gm26804,0.219401100972723
Mindy2,0.218990706636956
Acvr1,0.218955177940447
Larp1b,0.218936909306988
Mcf2l,0.218434454478722
Tdrd5,0.218268625211563
1810041L15Rik,0.21784081148192
2010300C02Rik,0.217421584054097
B830012L14Rik,0.217251048154176
Dhcr24,0.21697291378619
Gm13483,0.216940017519805
2610027F03Rik,0.216874104891201
Gm27032,0.216711089439674
Idi1,0.216097441609126
Pou3f3,0.214940829965223
